id,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,fk_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,defensive_awareness,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
16338,11,7,13,22,7,11,12,13,25,15,22,15,37,41,39,44,45,25,52,9,20,7,8,29,10,34,7,13,11,61,54,59,55.0,66.0
4670,53,69,73,65,73,69,52,48,63,70,65,67,68,65,72,81,79,54,92,63,76,19,65,65,67,73,29,32,22,16,14,15,14.0,15.0
17724,49,53,38,53,41,55,46,46,46,52,70,67,67,42,65,59,37,42,44,42,42,32,51,52,52,50,35,38,38,11,10,5,8.0,13.0
5532,34,36,72,63,51,62,20,24,58,61,49,49,58,65,59,38,74,61,75,20,75,67,34,32,30,66,65,72,71,14,9,6,9.0,5.0
15948,27,18,62,39,30,23,31,27,35,38,63,63,55,50,41,42,72,64,71,26,62,53,21,26,39,47,57,66,61,6,12,14,10.0,15.0
739,65,80,74,77,70,79,68,69,75,78,86,80,79,76,80,75,87,79,75,74,78,23,78,74,70,75,44,43,40,9,11,11,9.0,6.0
12660,11,8,14,27,6,12,14,14,29,14,17,15,29,61,37,47,50,25,59,8,25,8,5,32,12,33,6,14,14,62,60,63,61.0,65.0
4796,64,69,62,69,53,69,63,71,67,69,68,71,65,71,63,73,62,67,50,68,52,55,68,71,71,72,57,54,47,12,11,10,6.0,7.0
2093,27,25,73,72,26,68,33,24,64,69,71,78,67,69,65,52,82,75,75,23,77,74,32,52,39,67,73,76,71,8,15,13,7.0,8.0
1803,36,25,75,68,36,62,33,29,66,66,54,62,49,70,39,59,83,67,75,29,69,75,30,42,45,65,75,81,74,13,8,10,11.0,10.0
11855,55,30,63,61,32,57,36,34,56,61,66,68,63,61,58,46,73,54,72,40,62,61,53,52,42,58,61,64,63,6,14,9,8.0,8.0
18524,44,42,30,51,33,53,49,41,41,51,65,69,71,43,65,41,36,48,46,42,34,32,40,52,40,46,30,25,26,9,7,11,13.0,6.0
12679,53,55,62,65,53,63,52,56,65,66,67,65,67,58,68,56,68,73,62,57,41,57,59,63,51,61,54,57,55,6,10,11,13.0,13.0
8612,59,40,58,64,39,61,59,67,63,62,40,40,63,63,53,61,64,75,77,62,68,65,57,66,49,61,65,63,60,13,10,14,11.0,10.0
13812,53,60,54,53,56,62,46,43,42,57,81,85,64,62,80,64,79,64,78,59,63,44,61,54,54,57,27,38,29,6,12,9,6.0,6.0
14368,11,7,14,27,6,12,16,10,29,16,31,19,34,54,34,45,55,25,60,5,23,12,4,30,11,38,11,12,13,61,59,60,60.0,61.0
6120,63,66,59,70,63,74,66,58,69,73,74,70,70,61,69,67,73,73,70,61,75,49,63,70,57,69,20,51,55,13,8,11,11.0,9.0
16757,37,24,59,44,32,32,34,31,36,46,55,58,49,51,50,42,63,52,65,27,55,58,24,38,46,47,57,59,56,11,10,9,13.0,15.0
18236,46,47,39,54,48,58,50,48,46,55,56,66,51,53,91,53,30,47,38,34,40,23,37,56,45,59,34,29,41,14,8,12,12.0,12.0
18645,11,6,11,23,5,7,14,11,20,16,32,19,36,43,48,39,41,19,47,9,26,10,4,30,16,28,7,10,10,46,45,52,51.0,53.0
14780,57,55,46,62,45,63,56,48,58,63,72,69,75,54,74,58,47,60,42,52,52,52,60,58,48,61,46,50,51,7,13,5,8.0,14.0
16568,50,58,52,47,51,60,49,46,40,54,83,80,58,52,51,62,69,55,59,57,55,31,57,50,52,50,27,33,29,12,14,6,12.0,15.0
10240,69,30,61,60,23,57,55,35,54,61,60,62,59,66,70,44,74,73,79,38,66,67,52,50,33,69,66,60,59,14,12,11,13.0,7.0
9519,65,50,60,63,55,64,62,58,56,65,69,70,67,61,68,69,74,82,74,55,73,60,58,56,50,64,62,61,61,11,8,14,11.0,8.0
17005,48,53,50,58,42,58,46,51,52,57,66,66,73,50,65,54,54,57,53,44,68,51,58,56,42,57,49,47,42,8,9,7,14.0,9.0
4343,60,69,45,69,60,75,65,47,59,73,82,82,84,70,86,72,58,53,45,65,55,24,72,60,61,64,23,28,27,11,12,6,10.0,11.0
2669,42,75,84,64,78,76,67,47,51,75,49,36,71,75,73,76,84,67,81,72,79,37,77,74,80,78,21,30,23,9,8,14,12.0,7.0
8308,65,51,66,60,44,64,66,63,58,65,67,56,66,62,68,51,71,78,65,54,66,59,61,58,44,60,59,70,70,14,8,10,13.0,11.0
454,78,67,63,77,65,78,69,57,68,77,85,88,83,75,79,63,76,84,60,64,69,76,74,72,70,60,77,78,75,15,7,12,11.0,9.0
9902,11,10,11,19,9,18,10,15,29,16,46,39,47,64,32,48,57,21,56,8,21,16,17,54,17,24,14,13,12,65,64,64,63.0,66.0
10765,60,58,46,60,54,69,65,56,51,68,80,82,79,56,57,62,64,48,59,57,66,21,58,65,61,64,32,35,31,11,10,14,9.0,14.0
3164,42,40,68,67,20,51,28,35,66,64,35,54,33,69,34,65,67,75,79,21,77,77,40,56,38,65,72,72,71,14,6,6,11.0,9.0
11792,57,63,65,68,57,65,48,56,66,67,63,66,63,63,59,67,69,58,66,64,69,52,65,64,57,55,56,59,55,11,8,11,8.0,10.0
6756,65,64,45,68,70,70,72,69,69,69,70,67,73,68,71,71,61,60,66,69,41,40,67,67,64,78,35,51,38,6,12,14,14.0,14.0
13499,59,50,38,60,40,62,51,49,57,55,74,72,72,59,73,63,57,62,60,40,59,50,59,62,49,58,55,58,52,10,13,7,7.0,8.0
18605,44,20,38,27,23,50,25,26,21,32,62,64,52,47,71,26,38,58,46,25,48,46,40,32,36,37,43,56,58,7,13,7,13.0,14.0
5657,12,14,23,32,16,23,19,20,30,30,41,43,39,70,37,46,63,36,61,14,33,22,16,27,25,39,15,24,25,70,66,61,65.0,73.0
4339,74,38,59,65,44,63,66,55,63,67,76,76,70,69,62,61,76,78,71,49,68,64,52,57,44,69,65,67,66,10,11,14,12.0,16.0
11917,61,48,58,56,38,62,60,45,58,56,73,71,60,60,57,47,72,65,70,46,50,59,52,53,44,51,55,66,61,12,9,12,12.0,7.0
12655,47,41,59,63,41,55,45,43,60,63,54,67,62,56,47,63,70,63,78,52,71,60,42,54,41,50,62,63,59,6,10,6,10.0,10.0
6423,59,51,45,71,39,66,65,68,70,69,67,61,84,66,86,55,64,81,74,48,57,64,65,67,40,67,65,65,60,14,10,8,5.0,13.0
17079,24,22,51,47,25,47,20,23,38,48,63,63,56,53,51,40,66,68,72,18,50,59,39,22,36,43,55,57,52,10,13,16,9.0,8.0
6834,59,55,51,77,51,61,68,70,70,68,63,64,71,62,74,62,55,75,51,68,55,61,68,70,64,65,60,60,61,5,9,13,7.0,10.0
17348,53,49,38,49,49,61,44,36,36,56,59,67,73,56,54,55,38,57,46,52,35,16,59,43,41,44,19,25,26,8,12,11,7.0,8.0
161,67,85,83,78,78,81,74,63,64,77,80,89,79,84,76,83,92,88,82,74,74,55,86,77,74,81,45,46,36,14,14,14,6.0,10.0
14264,36,33,61,56,30,42,33,28,55,48,38,41,50,58,57,45,67,67,80,26,63,59,37,42,33,55,60,61,58,9,10,13,13.0,8.0
12814,55,60,54,64,45,62,55,53,62,62,82,81,84,62,84,60,82,82,68,60,62,62,59,62,60,63,55,60,58,11,6,9,8.0,14.0
16397,11,10,12,18,8,10,13,14,26,18,30,27,36,50,20,41,57,26,70,8,30,13,9,30,18,35,7,12,15,57,59,55,54.0,64.0
528,65,68,52,83,67,83,74,51,76,82,68,72,76,79,75,76,68,82,72,73,74,71,77,76,60,82,71,76,68,6,13,7,11.0,7.0
15711,52,54,44,56,50,61,63,59,54,59,68,68,72,54,70,57,55,62,63,57,58,43,55,56,48,57,42,47,42,7,12,6,11.0,12.0
14636,60,62,50,58,58,57,61,33,47,62,74,72,72,58,75,65,66,63,63,54,48,23,61,57,54,62,15,20,17,10,12,13,7.0,14.0
7232,68,65,46,72,61,72,67,70,71,73,73,71,75,70,67,70,64,68,65,61,65,33,69,74,70,70,33,44,49,7,11,13,12.0,13.0
7404,30,30,67,56,26,40,36,24,51,48,53,61,38,64,57,52,80,69,76,28,59,68,36,26,38,48,69,69,67,11,5,7,12.0,7.0
15585,46,63,36,42,62,68,54,42,36,57,80,83,77,57,71,58,54,63,54,56,31,20,63,48,59,48,15,17,14,9,9,6,7.0,15.0
5286,56,58,68,72,42,64,35,31,70,68,61,62,66,64,61,56,74,72,74,55,69,68,49,58,42,70,70,72,68,7,14,15,12.0,6.0
17477,13,9,10,29,9,11,12,14,25,12,17,19,36,39,37,39,33,17,41,8,19,14,7,36,18,25,6,10,10,57,57,52,50.0,59.0
10738,56,60,37,58,36,80,40,55,55,62,78,78,76,51,77,53,53,62,50,55,31,15,62,50,47,45,20,28,21,15,12,9,7.0,10.0
6054,68,60,59,69,55,69,60,41,63,69,75,79,73,60,63,68,75,76,71,60,49,30,66,60,67,64,44,40,38,7,13,6,8.0,10.0
940,66,78,63,72,69,84,68,63,64,83,88,88,87,76,71,75,87,71,83,73,53,20,78,75,70,73,38,25,20,14,14,11,6.0,5.0
17329,54,21,38,41,25,46,39,28,29,43,61,63,50,54,73,31,44,64,54,22,46,56,47,30,30,41,49,56,56,11,7,13,6.0,14.0
13570,55,54,47,64,37,59,56,57,65,62,68,65,81,59,75,58,59,73,62,55,65,65,54,59,46,56,58,59,55,11,9,9,9.0,10.0
17817,13,5,14,21,6,14,14,12,28,11,30,30,34,39,59,41,50,26,55,5,27,14,4,26,14,34,8,11,11,54,56,55,55.0,54.0
10211,47,65,66,58,58,59,56,57,50,61,68,71,65,64,69,65,78,71,78,57,68,33,67,57,64,62,30,39,36,6,9,7,12.0,12.0
5211,69,57,47,71,43,67,78,74,70,70,68,65,69,71,73,71,51,58,45,68,67,73,66,64,52,63,71,71,69,6,8,7,10.0,15.0
6104,55,53,40,74,65,64,64,71,70,70,70,71,66,67,59,68,57,82,65,62,72,64,63,72,56,65,53,56,45,8,9,11,11.0,9.0
2313,67,29,71,72,32,58,45,28,70,60,54,55,56,68,59,49,80,82,87,25,82,75,47,54,43,58,72,72,73,13,14,8,7.0,12.0
13218,40,65,55,54,53,63,51,45,39,62,91,91,84,60,83,57,82,74,73,51,41,18,61,48,58,58,16,13,16,7,6,12,6.0,7.0
3599,62,42,65,67,41,62,44,42,59,63,73,70,71,70,66,55,75,73,69,46,76,75,56,65,46,71,72,72,74,10,5,6,11.0,8.0
5406,71,65,44,71,55,71,69,70,67,71,78,74,88,67,85,65,50,63,42,69,52,22,69,72,54,71,32,35,41,13,9,14,11.0,8.0
3728,61,46,72,68,64,68,64,60,71,70,58,62,64,73,63,71,76,77,74,68,69,73,58,57,58,71,71,72,70,15,8,13,13.0,10.0
16671,49,30,48,45,25,47,51,35,43,47,67,67,71,53,67,36,59,72,65,30,57,55,42,40,37,45,50,54,53,7,6,5,8.0,9.0
13321,58,61,55,60,53,63,62,58,56,61,83,82,92,57,91,63,57,81,33,60,45,25,58,59,60,61,30,36,27,11,9,7,16.0,11.0
3245,69,38,60,67,37,70,60,38,66,71,72,76,69,70,53,45,76,76,74,33,63,69,62,55,47,63,67,74,70,14,7,13,10.0,11.0
16795,45,28,45,49,23,47,40,30,44,51,69,65,69,47,70,51,73,67,73,30,49,51,32,30,28,43,54,58,57,12,8,6,9.0,10.0
3386,45,30,71,61,36,64,36,36,59,61,50,53,47,64,65,57,78,63,85,33,77,71,47,53,34,70,72,72,69,11,6,14,12.0,11.0
11137,11,9,11,30,5,6,14,14,28,13,42,33,32,58,33,41,53,26,54,7,25,11,7,46,12,46,20,13,14,66,63,54,63.0,67.0
13029,59,38,57,67,40,59,44,39,64,64,69,69,65,59,64,66,67,59,63,52,67,58,42,56,51,58,60,65,63,13,13,9,11.0,15.0
11284,68,58,66,67,69,58,68,68,68,62,50,50,58,64,53,69,68,59,71,63,71,65,62,64,70,70,66,67,61,11,12,12,9.0,15.0
4999,67,42,64,68,55,66,67,55,67,70,67,65,60,67,63,70,74,64,72,56,80,72,64,58,47,65,70,70,69,15,12,7,13.0,13.0
7014,46,67,65,62,62,64,50,45,49,68,72,75,65,65,61,72,80,62,78,62,67,30,66,55,62,64,35,32,27,10,6,10,14.0,9.0
2529,77,62,57,73,53,68,80,76,76,72,75,74,69,71,70,85,75,73,74,76,68,70,67,75,59,71,66,67,69,14,12,14,11.0,11.0
18463,32,53,63,37,51,44,34,25,35,44,59,57,54,46,58,55,66,52,63,45,29,18,46,40,47,48,19,15,13,14,9,13,11.0,8.0
522,67,82,72,79,80,77,74,66,64,81,66,67,68,81,84,82,80,73,79,76,76,18,83,81,72,81,25,37,29,9,12,9,11.0,13.0
4450,44,41,68,66,35,40,33,31,49,66,57,58,61,65,62,44,77,71,83,29,66,70,32,36,60,56,69,70,67,6,12,9,14.0,13.0
10219,12,6,10,22,5,13,10,11,27,10,15,32,45,55,41,45,34,24,32,8,28,13,5,37,15,34,15,14,10,66,61,60,67.0,69.0
569,71,72,66,84,66,80,70,71,80,83,71,64,73,79,70,77,76,76,72,76,69,74,76,77,66,75,74,75,75,14,9,12,10.0,14.0
8890,40,23,70,61,27,59,35,24,53,60,72,74,58,58,62,71,82,65,79,30,70,59,27,32,38,59,65,64,63,14,8,8,15.0,5.0
11552,46,43,56,62,34,55,59,34,60,57,41,61,50,60,44,62,65,59,80,46,73,64,48,50,42,59,61,65,60,16,6,6,10.0,15.0
2843,47,36,74,71,34,65,55,58,67,69,34,50,61,71,55,55,71,66,77,42,72,73,47,62,42,64,75,75,72,13,10,11,13.0,10.0
12002,60,56,52,66,58,58,62,62,61,69,55,60,59,62,62,71,58,55,60,70,61,62,51,62,56,61,65,64,63,6,15,8,10.0,6.0
9576,65,25,50,58,32,60,57,48,55,62,80,82,82,64,74,59,67,79,59,30,70,62,49,52,38,62,60,59,58,11,11,6,8.0,12.0
11510,49,55,49,62,33,64,39,45,56,64,72,77,79,56,72,63,57,70,53,67,54,63,64,66,61,50,50,61,55,11,6,14,7.0,11.0
12929,54,61,38,57,49,66,50,44,48,65,80,86,70,58,75,65,62,60,65,59,45,28,59,54,53,59,24,21,27,7,10,11,12.0,11.0
963,58,75,62,76,76,65,70,76,80,81,81,71,77,77,73,82,65,75,62,52,71,84,62,68,52,52,52,8,14,13,13,14,,
8494,60,33,58,60,26,64,46,26,49,61,73,74,64,62,67,39,74,79,71,31,58,65,51,44,36,51,63,66,62,10,16,6,16.0,16.0
10870,53,60,35,62,51,35,51,61,80,82,83,53,75,40,60,64,48,34,60,61,58,49,41,55,59,62,63,9,10,11,10,13,,
2767,68,70,46,67,64,75,64,49,56,74,86,84,78,69,79,76,61,77,48,73,44,47,71,58,47,67,45,49,43,7,14,11,13.0,8.0
5973,11,6,13,29,9,14,14,10,44,19,55,65,53,64,60,57,63,43,59,8,28,10,5,70,14,58,7,12,10,68,67,76,68.0,71.0
4403,48,25,70,61,27,51,27,30,48,58,59,47,55,70,58,45,83,63,78,41,69,73,26,36,43,63,73,75,68,6,11,11,9.0,15.0
4885,66,65,59,66,62,72,64,53,62,69,83,78,78,65,72,71,72,65,59,63,56,39,66,65,59,64,39,39,32,10,14,12,10.0,13.0
5483,55,29,68,66,30,60,40,22,59,63,68,70,64,65,57,45,76,73,74,37,63,69,51,52,36,63,68,71,69,9,8,7,10.0,9.0
3054,68,62,36,69,35,77,57,35,59,74,82,78,85,68,92,63,47,62,32,50,65,51,68,68,45,52,54,62,59,8,11,13,9.0,10.0
17491,50,52,35,57,48,61,51,47,51,59,69,62,65,45,76,56,32,38,30,50,29,27,47,52,44,44,22,30,21,9,6,9,14.0,11.0
3173,11,16,14,48,15,15,12,15,33,24,54,56,42,70,44,51,67,31,67,12,29,16,12,57,43,57,23,11,20,70,69,68,74.0,71.0
2784,72,73,65,75,60,73,70,72,73,71,78,73,57,69,85,64,63,57,42,64,47,50,70,70,70,64,52,49,53,10,14,12,14.0,15.0
17743,26,28,52,52,29,49,21,20,47,51,60,61,48,53,66,35,53,61,53,29,55,55,27,38,39,44,54,54,53,11,12,11,14.0,14.0
16173,45,28,48,61,36,65,38,34,57,62,75,77,62,64,56,51,65,64,67,33,61,52,55,56,39,57,45,53,51,12,13,12,12.0,6.0
10909,57,50,61,62,43,58,56,49,60,59,79,77,76,56,73,59,85,70,69,57,60,63,53,54,52,56,63,65,63,6,11,6,9.0,9.0
18555,35,22,40,25,25,45,25,34,30,35,68,66,50,52,49,25,40,60,47,24,50,53,39,30,37,32,48,53,50,14,7,6,11.0,8.0
12870,55,28,50,55,24,48,52,34,48,55,80,84,66,50,63,33,59,66,48,29,52,58,47,44,38,50,57,61,63,5,8,14,6.0,7.0
14621,54,59,59,54,54,57,55,47,47,57,83,77,78,62,72,60,73,75,59,59,62,49,62,54,51,57,41,48,44,12,8,9,14.0,7.0
9761,56,62,51,59,63,64,35,33,55,63,85,81,81,59,69,60,74,78,53,53,62,48,61,54,51,55,34,49,47,12,7,14,13.0,12.0
9283,64,52,54,66,50,62,69,60,68,65,70,65,73,59,69,58,67,75,70,55,72,63,54,68,51,65,61,61,62,6,8,13,6.0,9.0
7171,52,40,62,72,46,64,48,50,71,72,69,56,65,69,75,65,63,75,51,60,66,66,65,67,52,66,65,66,66,7,5,5,15.0,8.0
13461,49,55,64,62,36,59,47,39,60,61,60,54,56,65,47,60,77,75,82,58,74,62,64,59,50,63,56,64,62,10,10,11,9.0,11.0
10854,65,58,52,59,60,69,70,61,53,66,75,76,78,58,49,68,66,68,61,63,50,49,59,58,54,55,57,55,51,6,7,5,13.0,13.0
14600,55,51,42,63,36,62,46,42,55,64,72,72,80,63,80,50,58,57,63,47,72,58,54,55,46,60,56,62,56,8,9,8,10.0,7.0
13942,31,23,59,43,31,25,28,23,40,53,64,60,51,66,59,43,68,65,70,24,63,64,21,31,30,49,64,64,60,8,14,10,7.0,7.0
2765,71,54,64,73,56,65,69,65,62,67,77,81,68,69,62,81,75,75,80,71,75,66,63,63,52,70,69,70,69,16,13,12,15.0,14.0
6945,65,42,59,61,27,62,66,34,54,67,79,80,72,60,84,59,63,75,45,49,53,58,60,54,32,63,62,67,64,9,13,13,12.0,10.0
14243,59,61,47,61,44,67,47,54,60,60,73,77,72,62,76,57,59,68,57,54,48,28,66,56,53,51,30,33,34,10,6,15,13.0,14.0
5145,75,66,61,75,53,62,78,73,75,72,63,61,64,69,69,71,74,79,76,70,64,64,72,73,70,74,66,64,58,6,10,11,15.0,10.0
641,85,65,69,77,77,75,83,85,79,77,78,84,75,75,84,79,83,89,79,76,70,74,76,78,86,77,70,73,71,15,13,8,11.0,12.0
17660,48,50,47,53,45,55,45,38,48,56,75,73,73,50,73,50,52,51,49,47,50,29,50,51,50,55,25,29,28,15,11,12,14.0,7.0
12853,61,50,42,66,58,61,64,55,64,63,69,69,75,62,79,55,55,75,61,54,55,58,56,64,53,67,59,59,54,11,14,9,14.0,11.0
10696,36,34,66,64,22,54,28,25,60,56,67,68,54,54,51,36,82,65,88,41,69,54,26,28,36,52,65,64,63,9,9,10,11.0,14.0
8498,34,39,71,53,37,41,40,26,47,54,49,47,51,61,55,50,74,50,75,34,66,66,29,35,37,66,70,70,66,12,10,10,9.0,10.0
339,83,72,58,82,58,81,83,71,76,79,81,81,81,81,82,80,70,92,56,76,72,75,80,79,56,75,74,74,73,9,16,9,9.0,7.0
18013,25,51,47,48,43,50,38,32,46,53,64,65,59,52,61,51,54,60,58,52,36,13,55,40,61,44,10,11,14,9,14,11,13.0,9.0
13402,55,61,43,62,54,64,59,63,51,64,72,66,73,54,84,62,43,54,39,60,34,18,61,61,56,60,21,20,15,7,11,13,13.0,11.0
154,74,75,74,88,74,80,74,79,83,87,79,79,80,85,82,79,83,90,74,76,74,72,80,87,80,84,73,77,73,12,7,10,13.0,11.0
16489,25,19,58,49,22,32,28,22,39,44,51,62,45,48,51,35,62,50,67,16,63,56,21,25,30,41,57,60,57,8,12,15,14.0,10.0
9634,65,59,39,64,53,70,58,49,58,68,84,78,82,57,77,64,58,48,54,55,38,34,55,57,54,59,36,46,35,8,6,9,14.0,12.0
6632,48,29,69,71,37,60,49,41,67,60,60,67,64,67,55,50,74,68,74,36,65,67,44,50,45,57,67,69,67,12,10,13,11.0,7.0
2627,13,14,15,34,15,11,15,13,27,28,33,32,57,69,51,47,61,25,65,14,33,26,16,45,22,50,23,15,13,73,71,63,71.0,75.0
4816,32,59,55,78,35,67,46,35,73,71,71,68,74,68,70,52,63,64,54,71,58,61,68,66,40,62,69,65,62,15,15,15,15.0,15.0
7930,45,54,69,69,42,55,56,66,64,66,36,33,61,60,64,51,65,61,74,68,71,66,40,58,60,72,70,68,66,10,7,8,7.0,15.0
17470,55,30,42,45,25,58,35,27,40,58,64,65,57,46,67,34,45,63,51,35,50,49,58,46,38,42,45,50,50,14,14,11,7.0,14.0
11662,27,64,75,46,52,66,38,35,31,67,68,73,60,51,64,70,82,70,75,54,60,17,58,53,63,50,22,24,20,6,15,11,12.0,6.0
3085,72,66,48,67,67,73,68,64,63,71,77,76,75,69,70,75,64,65,58,72,53,32,72,70,59,75,35,38,31,11,14,13,11.0,6.0
9342,67,65,48,66,47,68,71,63,68,69,69,74,72,59,68,65,55,51,53,63,46,38,61,64,50,61,32,31,30,7,12,10,15.0,7.0
17153,47,36,59,49,21,51,28,34,51,54,59,60,59,56,60,40,63,59,61,49,59,58,42,49,34,49,57,58,57,8,7,15,10.0,10.0
3578,74,60,54,69,34,72,70,60,67,72,74,71,70,70,69,59,68,66,66,43,71,69,67,66,50,73,69,73,69,15,10,6,5.0,14.0
1428,75,69,49,71,68,77,73,71,70,76,87,82,86,71,86,84,68,69,59,74,67,39,70,71,64,71,36,48,45,13,7,7,7.0,5.0
17430,36,33,46,58,38,59,45,41,56,63,63,55,73,52,76,52,46,62,48,44,62,48,40,51,45,60,45,50,49,14,8,14,7.0,10.0
6516,26,24,62,61,26,42,24,26,56,50,83,76,50,66,48,42,84,65,77,25,66,66,30,40,33,65,68,70,68,12,11,5,11.0,9.0
13065,48,36,42,57,48,54,56,45,51,58,69,73,57,60,52,44,61,74,74,38,63,53,38,37,39,50,58,65,66,6,10,6,9.0,6.0
8927,65,31,63,64,21,43,44,41,42,62,67,65,65,63,60,35,70,53,66,28,60,66,23,29,48,59,67,65,66,12,9,12,9.0,6.0
2025,60,26,78,64,32,54,55,36,60,62,48,34,46,68,45,48,82,69,88,29,82,74,28,30,44,76,74,75,72,9,16,9,8.0,11.0
7263,61,62,61,75,72,74,70,61,64,67,77,75,75,62,52,72,68,77,51,75,36,51,62,54,56,64,37,25,23,15,13,13,7.0,8.0
373,80,50,74,79,35,75,68,40,66,77,82,78,75,79,66,56,82,78,66,45,67,76,61,65,50,65,73,78,77,10,7,7,10.0,9.0
5096,55,56,63,75,66,67,63,60,73,70,64,55,67,68,68,70,70,88,68,61,69,65,61,71,56,72,67,61,61,11,13,14,8.0,11.0
18004,35,28,40,58,33,57,33,30,55,60,68,64,75,45,76,53,45,71,51,33,73,43,48,45,35,43,43,44,49,14,14,13,14.0,10.0
2508,64,68,63,75,64,74,63,58,73,75,75,70,78,68,86,72,60,72,42,72,73,71,70,73,66,72,66,68,63,11,13,9,6.0,13.0
8365,65,50,63,63,57,69,71,55,62,67,71,73,73,64,76,74,85,74,73,65,68,63,59,63,48,65,63,61,62,5,15,12,14.0,11.0
10718,59,56,50,67,57,66,61,59,63,65,71,65,73,61,80,66,66,84,65,62,57,58,61,65,71,70,57,63,59,7,10,10,8.0,11.0
1809,9,4,11,41,14,12,10,8,37,17,48,41,34,71,32,56,59,39,53,12,24,8,4,63,21,34,10,8,17,76,73,74,72.0,77.0
15075,19,17,15,26,18,21,19,14,28,12,36,36,39,57,44,41,42,42,41,18,14,20,15,35,23,29,19,16,14,62,58,55,58.0,61.0
17626,44,36,41,61,39,52,45,33,59,55,64,61,71,55,73,51,41,52,48,42,44,60,46,58,36,47,60,57,60,5,13,9,13.0,11.0
3922,55,72,73,62,56,72,57,47,50,69,82,82,78,64,77,76,86,56,71,71,73,35,67,53,64,57,25,37,40,14,13,9,12.0,11.0
12578,63,51,59,68,55,67,63,57,65,68,67,68,67,58,58,61,67,69,65,57,57,59,52,63,58,61,58,58,57,9,6,11,13.0,10.0
6719,60,63,63,68,55,69,59,60,65,70,66,64,72,69,69,70,76,81,78,66,69,62,72,66,66,70,64,64,60,14,14,15,8.0,6.0
7205,64,60,54,66,46,65,63,52,65,67,69,64,68,65,72,65,68,83,71,63,69,64,64,64,46,65,68,66,63,6,11,14,14.0,9.0
13175,13,7,14,21,5,14,10,12,17,13,27,37,25,59,21,44,54,28,60,6,17,13,7,22,11,30,5,11,14,63,62,58,58.0,66.0
9206,61,63,54,64,62,64,63,50,55,64,76,65,71,65,70,71,74,83,75,61,62,63,66,60,59,65,54,60,62,8,12,12,11.0,12.0
12831,42,62,67,55,61,66,50,43,49,62,69,65,68,67,66,55,72,70,66,54,72,38,69,53,65,65,26,36,44,11,16,13,16.0,18.0
14287,59,50,59,58,49,61,57,47,54,60,77,73,86,55,80,58,70,73,58,54,61,45,55,54,63,56,54,49,42,15,11,15,12.0,7.0
5564,57,32,61,60,33,50,40,40,49,57,77,85,54,65,61,38,76,80,69,34,68,67,39,44,47,55,61,67,71,14,7,9,15.0,7.0
15232,29,23,62,34,29,28,34,27,42,41,33,41,73,57,34,41,70,57,89,41,68,52,34,26,38,55,54,63,60,9,9,10,8.0,6.0
5577,46,68,68,70,54,75,51,42,60,74,63,70,42,70,38,66,71,71,69,61,60,35,66,68,65,70,32,42,30,11,8,13,9.0,8.0
2614,41,40,76,66,59,44,28,29,62,58,32,34,47,72,53,50,74,70,80,21,74,75,28,44,74,71,77,73,71,12,16,15,7.0,11.0
2028,60,50,53,76,48,70,55,42,75,71,66,67,79,73,81,58,69,86,75,59,70,72,65,68,57,75,73,73,66,11,14,15,12.0,13.0
6696,69,44,57,63,53,64,58,42,59,63,74,71,73,65,77,57,72,79,69,50,71,63,59,59,40,63,65,66,64,10,9,9,12.0,11.0
12466,33,65,68,56,53,64,39,41,37,62,65,64,67,58,48,66,78,54,80,51,64,22,60,52,65,64,21,26,18,8,12,7,7.0,14.0
8683,64,52,38,64,50,69,54,46,61,67,70,72,66,62,69,61,46,64,47,56,50,25,58,65,47,58,34,41,43,8,6,8,7.0,10.0
4876,68,64,62,67,62,70,64,65,62,68,82,82,66,66,57,68,82,83,75,66,58,62,62,58,64,59,65,64,61,10,7,6,14.0,6.0
8344,34,18,67,70,22,24,21,20,52,65,57,62,58,66,57,28,67,59,64,20,68,77,30,27,35,54,63,66,64,11,6,10,10.0,9.0
15748,33,16,28,44,13,22,41,26,52,37,45,59,47,60,60,42,64,31,62,18,40,21,18,66,25,62,16,17,15,57,56,56,58.0,62.0
5070,65,68,50,65,51,75,49,42,53,70,83,79,84,64,93,72,58,61,42,66,50,35,70,64,44,66,30,27,31,9,12,8,12.0,10.0
2800,41,22,74,58,26,45,28,31,57,58,51,51,42,69,56,59,80,65,86,32,86,70,16,31,36,60,73,73,68,11,7,11,6.0,9.0
431,60,79,83,79,80,80,77,58,63,83,76,72,77,83,75,82,90,77,77,78,75,59,82,74,84,84,36,40,34,14,13,7,11.0,8.0
8936,45,35,68,63,33,45,33,29,65,52,63,62,54,64,50,42,74,66,74,29,67,63,44,43,50,56,67,67,65,12,9,13,10.0,7.0
14365,55,54,33,60,54,63,51,33,49,59,80,77,62,50,58,52,56,52,58,34,34,23,54,57,51,48,22,24,23,15,5,12,9.0,9.0
13305,38,48,56,63,46,59,42,39,59,63,57,65,69,57,72,54,62,58,61,46,74,58,34,47,48,56,64,65,66,7,7,14,13.0,9.0
